class_cat,seq_name,class_id,qp,msr,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassD,RaceHorsesD,17,18,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,18,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,18,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,18,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,18,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,22,8,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,22,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,22,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,22,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,22,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,22,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,26,8,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,26,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,26,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,26,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,26,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,26,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,30,8,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,30,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,30,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,30,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,30,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,30,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,34,8,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,34,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,34,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,34,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,34,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,34,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,38,8,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,38,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,38,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,38,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,38,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,38,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,42,8,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,42,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,42,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,42,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,42,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,42,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,46,8,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,46,8,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,46,8,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassD,RaceHorsesD,0,46,16,0.3,100.0,0.1,0.0,nan,7,0,0,7,0,760,0,0,0.0,nan,0,0,0,0,0,760,0,1.0,0.0,759.0
ClassD,RaceHorsesD,17,46,16,1.6,100.0,0.8,0.0,nan,6,0,0,6,0,866,0,0,0.0,nan,0,0,0,0,0,866,0,7.0,0.0,859.0
ClassD,RaceHorsesD,all,46,16,1.0,100.0,0.5,0.0,nan,13,0,0,13,0,1626,0,0,0.0,nan,0,0,0,0,0,1626,0,8.0,0.0,1618.0
ClassE,FourPeople,0,18,8,27.6,65.2,17.5,21.7,81.0,22,5,0,17,675,10331,13,27,16.5,0.279,0,10,0,2856,2869,13200,3544,2312.0,1232.0,10888.0
ClassE,FourPeople,41,18,8,72.5,60.5,90.3,92.3,61.9,4,4,0,0,1366,184,3,5,35.3,0.307,0,3,0,2213,2216,2400,3582,2167.0,1415.0,233.0
ClassE,FourPeople,56,18,8,35.9,24.7,66.0,90.2,33.7,2,2,0,0,527,29,2,1,-87.9,0.311,0,2,0,266,268,297,795,196.0,599.0,101.0
ClassE,FourPeople,58,18,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.338,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,18,8,42.2,61.9,32.0,36.1,69.9,29,12,0,17,2568,10544,18,33,20.4,0.297,0,15,0,5935,5953,16497,8521,5275.0,3246.0,11222.0
ClassE,FourPeople,0,18,16,27.4,65.1,17.3,21.7,81.3,22,5,0,17,656,10341,18,24,16.6,0.287,0,12,0,2841,2859,13200,3515,2287.0,1228.0,10913.0
ClassE,FourPeople,41,18,16,62.6,52.1,78.4,92.0,61.2,4,4,0,0,1402,191,4,5,33.5,0.305,0,4,0,2205,2209,2400,3611,1882.0,1729.0,518.0
ClassE,FourPeople,56,18,16,37.9,26.6,66.0,89.9,36.2,2,2,0,0,470,30,2,1,-69.0,0.311,0,2,0,265,267,297,737,196.0,541.0,101.0
ClassE,FourPeople,58,18,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,18,16,39.8,58.7,30.1,36.0,70.1,29,12,0,17,2528,10562,24,30,20.5,0.300,0,18,0,5911,5935,16497,8463,4965.0,3498.0,11532.0
ClassE,FourPeople,0,22,8,29.9,70.2,19.0,22.3,82.5,22,5,0,17,625,10256,12,24,17.5,0.273,0,8,0,2932,2944,13200,3569,2505.0,1064.0,10695.0
ClassE,FourPeople,41,22,8,72.6,60.7,90.4,92.5,62.1,4,4,0,0,1357,180,3,4,35.8,0.308,0,3,0,2217,2220,2400,3577,2170.0,1407.0,230.0
ClassE,FourPeople,56,22,8,32.3,22.9,54.5,82.8,34.8,2,2,0,0,461,51,4,3,-73.7,0.298,0,4,0,242,246,297,707,162.0,545.0,135.0
ClassE,FourPeople,58,22,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.336,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,22,8,43.6,64.3,33.0,36.4,71.1,29,12,0,17,2443,10487,19,31,21.5,0.294,0,15,0,5991,6010,16497,8453,5437.0,3016.0,11060.0
ClassE,FourPeople,0,22,16,31.1,73.7,19.7,21.8,81.6,22,5,0,17,648,10324,7,18,16.8,0.265,0,6,0,2869,2876,13200,3524,2598.0,926.0,10602.0
ClassE,FourPeople,41,22,16,72.0,59.8,90.4,92.2,61.0,4,4,0,0,1415,187,2,3,33.2,0.311,0,2,0,2211,2213,2400,3628,2170.0,1458.0,230.0
ClassE,FourPeople,56,22,16,36.0,24.7,66.3,90.2,33.6,2,2,0,0,529,29,2,1,-88.6,0.300,0,2,0,266,268,297,797,197.0,600.0,100.0
ClassE,FourPeople,58,22,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.338,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,22,16,44.4,65.1,33.7,36.1,69.7,29,12,0,17,2592,10540,11,22,20.3,0.291,0,10,0,5946,5957,16497,8549,5565.0,2984.0,10932.0
ClassE,FourPeople,0,26,8,33.2,79.9,20.9,22.4,85.4,22,5,0,17,507,10246,9,22,18.5,0.266,0,7,0,2945,2954,13200,3461,2764.0,697.0,10436.0
ClassE,FourPeople,41,26,8,73.1,61.3,90.4,92.3,62.6,4,4,0,0,1322,184,3,3,37.1,0.314,0,3,0,2213,2216,2400,3538,2170.0,1368.0,230.0
ClassE,FourPeople,56,26,8,37.8,26.4,66.3,90.2,36.0,2,2,0,0,477,29,2,1,-71.0,0.310,0,2,0,266,268,297,745,197.0,548.0,100.0
ClassE,FourPeople,58,26,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,26,8,46.1,68.7,34.7,36.6,72.4,29,12,0,17,2306,10459,14,26,22.5,0.293,0,12,0,6024,6038,16497,8344,5731.0,2613.0,10766.0
ClassE,FourPeople,0,26,16,29.4,71.7,18.5,22.6,87.4,22,5,0,17,429,10219,9,18,19.3,0.258,0,8,0,2972,2981,13200,3410,2444.0,966.0,10756.0
ClassE,FourPeople,41,26,16,73.2,61.6,90.2,91.5,62.6,4,4,0,0,1315,203,2,4,36.7,0.315,0,2,0,2195,2197,2400,3512,2165.0,1347.0,235.0
ClassE,FourPeople,56,26,16,45.2,31.9,77.8,91.6,37.5,2,2,0,0,453,25,1,1,-61.3,0.305,0,1,0,271,272,297,725,231.0,494.0,66.0
ClassE,FourPeople,58,26,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,26,16,44.0,66.0,33.0,36.7,73.4,29,12,0,17,2197,10447,12,23,23.3,0.289,0,11,0,6038,6050,16497,8247,5440.0,2807.0,11057.0
ClassE,FourPeople,0,30,8,29.7,70.0,18.8,23.0,85.5,22,5,0,17,515,10168,12,20,19.0,0.283,0,9,0,3020,3032,13200,3547,2484.0,1063.0,10716.0
ClassE,FourPeople,41,30,8,72.8,60.9,90.4,91.4,61.6,4,4,0,0,1365,206,4,4,34.4,0.309,0,4,0,2190,2194,2400,3559,2169.0,1390.0,231.0
ClassE,FourPeople,56,30,8,31.5,20.6,66.3,90.6,28.2,2,2,0,0,686,28,2,1,-141.1,0.311,0,2,0,267,269,297,955,197.0,758.0,100.0
ClassE,FourPeople,58,30,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.334,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,30,8,43.3,62.9,33.0,36.9,70.4,29,12,0,17,2566,10402,18,25,21.3,0.298,0,15,0,6077,6095,16497,8661,5450.0,3211.0,11047.0
ClassE,FourPeople,0,30,16,29.5,70.0,18.7,22.8,85.1,22,5,0,17,527,10196,12,25,18.7,0.287,0,10,0,2992,3004,13200,3531,2470.0,1061.0,10730.0
ClassE,FourPeople,41,30,16,62.4,51.8,78.3,91.0,60.2,4,4,0,0,1442,216,5,5,30.7,0.311,0,5,0,2179,2184,2400,3626,1880.0,1746.0,520.0
ClassE,FourPeople,56,30,16,46.6,33.2,77.8,91.6,39.1,2,2,0,0,423,25,1,1,-51.2,0.310,0,1,0,271,272,297,695,231.0,464.0,66.0
ClassE,FourPeople,58,30,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.337,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,30,16,41.5,61.3,31.4,36.7,71.7,29,12,0,17,2392,10437,18,31,22.1,0.301,0,16,0,6042,6060,16497,8452,5181.0,3271.0,11316.0
ClassE,FourPeople,0,34,8,28.0,72.1,17.4,21.7,90.2,22,5,0,17,313,10332,15,23,19.2,0.266,0,12,0,2853,2868,13200,3181,2294.0,887.0,10906.0
ClassE,FourPeople,41,34,8,71.3,58.8,90.4,91.2,59.4,4,4,0,0,1498,210,3,3,28.7,0.303,0,3,0,2187,2190,2400,3688,2169.0,1519.0,231.0
ClassE,FourPeople,56,34,8,48.5,35.2,78.1,91.9,41.4,2,2,0,0,387,24,1,1,-38.7,0.313,0,1,0,272,273,297,660,232.0,428.0,65.0
ClassE,FourPeople,58,34,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.325,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,34,8,43.0,65.1,32.1,36.0,73.0,29,12,0,17,2198,10566,19,27,22.5,0.288,0,16,0,5912,5931,16497,8129,5295.0,2834.0,11202.0
ClassE,FourPeople,0,34,16,25.2,64.4,15.6,21.8,89.6,22,5,0,17,332,10326,13,18,19.2,0.267,0,11,0,2861,2874,13200,3206,2065.0,1141.0,11135.0
ClassE,FourPeople,41,34,16,73.3,61.7,90.3,91.2,62.3,4,4,0,0,1323,210,3,5,36.0,0.310,0,3,0,2187,2190,2400,3513,2167.0,1346.0,233.0
ClassE,FourPeople,56,34,16,37.0,25.7,66.3,89.2,34.5,2,1,1,0,503,32,2,1,-80.8,0.307,0,2,0,263,265,297,768,197.0,571.0,100.0
ClassE,FourPeople,58,34,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.333,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,34,16,40.9,62.2,30.5,35.9,73.3,29,11,1,17,2157,10568,18,24,22.8,0.291,0,16,0,5911,5929,16497,8086,5029.0,3057.0,11468.0
ClassE,FourPeople,0,38,8,23.0,70.7,13.7,17.3,88.8,22,4,0,18,287,10922,18,17,14.9,0.188,0,17,0,2260,2278,13200,2565,1814.0,751.0,11386.0
ClassE,FourPeople,41,38,8,74.3,63.2,90.3,91.0,63.6,4,3,1,0,1250,217,3,3,38.7,0.305,0,3,0,2180,2183,2400,3433,2168.0,1265.0,232.0
ClassE,FourPeople,56,38,8,50.7,37.9,76.8,90.6,44.7,2,2,0,0,333,28,1,2,-21.9,0.307,0,1,0,268,269,297,602,228.0,374.0,69.0
ClassE,FourPeople,58,38,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.317,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,38,8,40.6,66.8,29.2,32.3,74.0,29,10,1,18,1870,11167,22,22,20.8,0.257,0,21,0,5308,5330,16497,7200,4810.0,2390.0,11687.0
ClassE,FourPeople,0,38,16,19.8,60.1,11.9,17.2,86.9,22,4,0,18,343,10933,25,21,14.4,0.218,0,23,0,2242,2267,13200,2610,1568.0,1042.0,11632.0
ClassE,FourPeople,41,38,16,74.5,63.3,90.4,90.9,63.7,4,3,1,0,1242,218,2,3,39.1,0.304,0,2,0,2180,2182,2400,3424,2169.0,1255.0,231.0
ClassE,FourPeople,56,38,16,44.6,33.9,65.3,89.2,46.2,2,2,0,0,308,32,2,1,-15.2,0.310,0,2,0,263,265,297,573,194.0,379.0,103.0
ClassE,FourPeople,58,38,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.312,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,38,16,38.2,62.9,27.5,32.2,73.8,29,10,1,18,1888,11183,29,25,20.6,0.269,0,27,0,5285,5314,16497,7202,4531.0,2671.0,11966.0
ClassE,FourPeople,0,42,8,19.1,66.6,11.2,15.2,90.4,22,3,1,18,212,11200,13,20,13.4,0.186,0,13,0,1987,2000,13200,2212,1474.0,738.0,11726.0
ClassE,FourPeople,41,42,8,71.2,60.7,86.2,87.8,61.8,4,3,1,0,1300,294,2,10,33.5,0.296,0,2,0,2104,2106,2400,3406,2068.0,1338.0,332.0
ClassE,FourPeople,56,42,8,44.6,36.9,56.2,85.9,56.4,2,1,1,0,197,42,3,2,18.5,0.304,0,3,0,252,255,297,452,167.0,285.0,130.0
ClassE,FourPeople,58,42,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.321,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,42,8,37.2,64.6,26.1,30.1,74.4,29,9,2,18,1709,11535,18,32,19.6,0.255,0,18,0,4944,4962,16497,6671,4309.0,2362.0,12188.0
ClassE,FourPeople,0,42,16,20.0,67.1,11.8,15.4,87.7,22,3,1,18,285,11169,8,12,13.2,0.189,0,8,0,2023,2031,13200,2316,1555.0,761.0,11645.0
ClassE,FourPeople,41,42,16,64.0,53.4,80.0,81.6,54.5,4,3,1,0,1634,441,3,20,13.4,0.294,0,3,0,1956,1959,2400,3593,1919.0,1674.0,481.0
ClassE,FourPeople,56,42,16,52.4,45.7,61.3,75.8,56.5,2,0,2,0,173,72,3,2,16.5,0.307,0,2,0,222,225,297,398,182.0,216.0,115.0
ClassE,FourPeople,58,42,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.324,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,42,16,36.2,61.3,25.7,29.2,69.7,29,7,4,18,2091,11676,13,34,16.5,0.254,0,13,0,4808,4821,16497,6912,4235.0,2677.0,12262.0
ClassE,FourPeople,0,46,8,18.0,64.6,10.5,14.0,86.5,22,2,2,18,289,11346,11,20,11.8,0.206,0,11,0,1843,1854,13200,2143,1384.0,759.0,11816.0
ClassE,FourPeople,41,46,8,58.5,47.2,77.1,77.8,47.6,4,2,2,0,2056,534,3,8,-8.0,0.276,0,3,0,1863,1866,2400,3922,1850.0,2072.0,550.0
ClassE,FourPeople,56,46,8,43.9,50.0,39.1,43.1,55.2,2,0,2,0,104,169,4,4,6.7,0.342,0,3,0,124,128,297,232,116.0,116.0,181.0
ClassE,FourPeople,58,46,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.251,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,46,8,33.5,56.8,23.8,27.0,64.5,29,5,6,18,2447,12047,17,32,12.0,0.245,0,17,0,4433,4450,16497,6897,3920.0,2977.0,12577.0
ClassE,FourPeople,0,46,16,17.8,65.5,10.3,13.6,87.0,22,2,2,18,269,11400,16,26,11.5,0.201,0,16,0,1784,1800,13200,2069,1356.0,713.0,11844.0
ClassE,FourPeople,41,46,16,58.5,48.8,73.1,76.0,50.6,4,2,2,0,1777,577,6,15,1.7,0.291,0,6,0,1817,1823,2400,3600,1755.0,1845.0,645.0
ClassE,FourPeople,56,46,16,17.6,19.3,16.2,44.8,53.4,2,0,1,1,116,164,6,6,3.7,0.393,0,6,0,127,133,297,249,48.0,201.0,249.0
ClassE,FourPeople,58,46,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.258,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,FourPeople,all,46,16,32.7,57.7,22.8,26.4,66.8,29,5,5,19,2162,12141,28,47,13.1,0.252,0,28,0,4328,4356,16497,6518,3759.0,2759.0,12738.0
ClassE,Johnny,0,18,8,94.7,90.0,100.0,100.0,90.0,9,9,0,0,600,0,0,0,88.9,0.240,0,0,0,5400,5400,5400,6000,5400.0,600.0,0.0
ClassE,Johnny,27,18,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.140,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,18,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.208,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,18,8,95.7,91.7,100.0,100.0,91.7,11,11,0,0,600,0,0,0,90.9,0.228,0,0,0,6600,6600,6600,7200,6600.0,600.0,0.0
ClassE,Johnny,0,18,16,94.7,90.0,100.0,100.0,90.0,9,9,0,0,600,0,0,0,88.9,0.237,0,0,0,5400,5400,5400,6000,5400.0,600.0,0.0
ClassE,Johnny,27,18,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.140,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,18,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.211,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,18,16,95.7,91.7,100.0,100.0,91.7,11,11,0,0,600,0,0,0,90.9,0.226,0,0,0,6600,6600,6600,7200,6600.0,600.0,0.0
ClassE,Johnny,0,22,8,94.7,90.0,100.0,100.0,90.0,9,9,0,0,600,0,0,0,88.9,0.243,0,0,0,5400,5400,5400,6000,5400.0,600.0,0.0
ClassE,Johnny,27,22,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.139,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,22,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.205,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,22,8,95.7,91.7,100.0,100.0,91.7,11,11,0,0,600,0,0,0,90.9,0.230,0,0,0,6600,6600,6600,7200,6600.0,600.0,0.0
ClassE,Johnny,0,22,16,94.7,90.0,100.0,100.0,90.0,9,9,0,0,600,0,0,0,88.9,0.238,0,0,0,5400,5400,5400,6000,5400.0,600.0,0.0
ClassE,Johnny,27,22,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.139,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,22,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.209,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,22,16,95.7,91.7,100.0,100.0,91.7,11,11,0,0,600,0,0,0,90.9,0.226,0,0,0,6600,6600,6600,7200,6600.0,600.0,0.0
ClassE,Johnny,0,26,8,88.6,87.4,89.8,91.5,89.2,9,8,1,0,600,457,4,7,80.4,0.231,0,4,0,4939,4943,5400,5543,4847.0,696.0,553.0
ClassE,Johnny,27,26,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.138,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,26,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.216,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,26,8,90.6,89.7,91.6,93.1,91.1,11,10,1,0,600,457,4,7,83.9,0.221,0,4,0,6139,6143,6600,6743,6047.0,696.0,553.0
ClassE,Johnny,0,26,16,88.7,87.7,89.7,91.1,89.1,9,8,0,1,600,481,5,6,79.9,0.221,0,5,0,4914,4919,5400,5519,4842.0,677.0,558.0
ClassE,Johnny,27,26,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.138,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,63,26,16,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.215,0,0,0,600,600,600,600,600.0,0.0,0.0
ClassE,Johnny,all,26,16,90.7,89.9,91.5,92.7,91.1,11,10,0,1,600,481,5,6,83.5,0.212,0,5,0,6114,6119,6600,6719,6042.0,677.0,558.0
ClassE,Johnny,0,30,8,84.7,81.2,88.4,97.8,89.8,9,9,0,0,600,121,4,10,86.6,0.238,0,4,0,5275,5279,5400,5879,4775.0,1104.0,625.0
ClassE,Johnny,27,30,8,100.0,100.0,100.0,100.0,100.0,1,1,0,0,0,0,0,0,100.0,0.136,0,0,0,600,600,600,600,600.0,0.0,0.0
